Category: Picked for you
Name: MILK2GO ICED COFFEE 473ml | Price: LKR 3.94
Name: MILK2GO CHOCOLATE 473ml | Price: LKR 3.94
Name: EVOLVE PLANT-BASED PROTEIN SHAKE CHOCOLATE 330ML | Price: LKR 6.99
Name: EVOLVE PLANT-BASED PROTEIN SHAKE VANILLA BEAN 330ML | Price: LKR 6.99


Category: IMPORTED SOFT Drinks
Name: COKE VANILLA 355ML | Price: LKR 3.00
Name: DR PEPPER CHERRY ZERO 355ML | Price: LKR 2.70
Name: COKE VANILLA ZERO 355ML | Price: LKR 3.00
Name: DR PEPPER ZERO 355ML | Price: LKR 2.70
Name: COKE CHERRY VANILLA ZERO 355ML | Price: LKR 3.00
Name: HAWAIIN PUNCH 355ML | Price: LKR 2.70
Name: A&W ZERO ROOT BEER 355ML | Price: LKR 2.70
Name: CRUSH GRAPE 355ML | Price: LKR 1.76
Name: 7UP LEMON LIME ZERO 355ML | Price: LKR 2.70
Name: COKE CHERRY ZERO 355ML | Price: LKR 3.00
Name: SPRITE LEMON-LIME SODA | Price: LKR 1.99
Name: SUNKIST STRAWBERRY LEMONADE 591ML | Price: LKR 6.25
Name: SUNKIST CHERRY 355ML | Price: LKR 3.00
Name: COKE CHERRY VANILLA 355ML | Price: LKR 3.00
Name: SQUIRT GRAPEFRUIT 355ML | Price: LKR 2.70
Name: PEPSI WILD CHERRY ZERO 355ML | Price: LKR 3.00
Name: DR PEPPER CREAM SODA 355ML | Price: LKR 2.70
Name: FRESCA GRAPEFRUIT 355ML | Price: LKR 2.70
Name: 7UP LEMON LIME 355ML | Price: LKR 2.70
Name: SUNKIST ORANGE 355ML | Price: LKR 3.00
Name: MTN DEW VOLTAGE 355ML | Price: LKR 2.70
Name: SUNKIST MANGO ORANGE 591ML | Price: LKR 6.25
Name: CANADA DRY ZERO SUGAR 355ML | Price: LKR 3.00
Name: SQUIRT RUBY RED 355ML | Price: LKR 2.70
Name: COKE CHERRY 355ML | Price: LKR 3.00
Name: SUNKIST ORANGE 591ML | Price: LKR 6.25
Name: 7UP CHERRY 355ML | Price: LKR 2.70
Name: MTN DEW MAJOR MELON 355ML | Price: LKR 2.70
Name: SUNKIST STRAWBERRY 355ML | Price: LKR 3.00
Name: SUNKIST MANGO ORANGE 355ML | Price: LKR 3.00
Name: A&W ROOT BEER 355ML | Price: LKR 2.70
Name: CRUSH ORANGE 355ML | Price: LKR 3.00
Name: FANTA STRAWBERRY 355ML | Price: LKR 2.70
Name: A&W CREAM SODA 355ML | Price: LKR 2.70
Name: PEPSI WILD CHERRY 355ML | Price: LKR 3.00
Name: DR PEPPER CHERRY 355ML | Price: LKR 2.70
Name: FANTA PINEAPPLE 355ML | Price: LKR 2.70
Name: CRUSH STRAWBERRY 355ML | Price: LKR 3.00
Name: SPRITE LYMONADE 355ML | Price: LKR 3.00
Name: COKE ZERO CHERRY VANILLA 591ML | Price: LKR 5.99
Name: COKE VANILLA 591ML | Price: LKR 5.99
Name: COKE CHERRY VANILLA 591ML | Price: LKR 5.99
Name: FANTA PINEAPPLE 591ML | Price: LKR 5.99
Name: FANTA PI NA COLADA 591ML | Price: LKR 5.99
Name: FANTA STRAWBERRY 591ML | Price: LKR 5.99
Name: PIBB XTRA 591ML | Price: LKR 5.99
Name: MTN DEW 355ML | Price: LKR 2.70


Category: Juices
Name: TROPICANA APPLE 355ml | Price: LKR 3.58
Name: SUNRYPE PURE APPLE 1L | Price: LKR 4.78
Name: OASIS ANANAS PINEAPPLE 960ml | Price: LKR 4.42
Name: OASIS RUBY RED GRAPFRUIT 960ml | Price: LKR 4.42
Name: ALO AWAKEN | Price: LKR 5.99
Name: ALO ALLURE | Price: LKR 5.99
Name: ALO COMFORT | Price: LKR 5.99
Name: ALO ENRICH | Price: LKR 5.99
Name: ALO CRISP | Price: LKR 5.99
Name: DEL MONTE PEACHE 960ml | Price: LKR 5.10
Name: BOLHOUSE GREEN GOODNESS | Price: LKR 7.99
Name: FAIRLEE CRANBERRY 1L | Price: LKR 4.78
Name: BLACK RIVER PURE RED GRAPEFRUIT JUICE | Price: LKR 4.99
Name: OASIS APPLE 960ml | Price: LKR 4.42
Name: BOLHOUSE BERRY BOOST | Price: LKR 7.99
Name: BOLHOUSE CHOCOLATE PROTEIN | Price: LKR 7.99
Name: DEL MONTE PEAR 960ml | Price: LKR 5.10
Name: OASIS ORANGE 960ml | Price: LKR 4.42
Name: TROPICANA ORANGE 355ml | Price: LKR 3.58
Name: DEL MONTE GUAVA 960ml | Price: LKR 5.10
Name: OASIS EXOTIC MANGO 960ml | Price: LKR 4.42
Name: OASIS PINEAPPLE BANANA ORANGE 960ml | Price: LKR 4.42
Name: OASIS BERRY 960ml | Price: LKR 4.42
Name: CLAMATO ORIGINAL 945ML | Price: LKR 5.99
Name: OASIS ORANGE PURE BREAKFAST 960ml | Price: LKR 4.42
Name: OASIS APPLE GRAPE 960ml | Price: LKR 4.42
Name: DEL MONTE MANGO 960ml | Price: LKR 5.10


Category: Hydration Drinks
Name: GATORADE COOL BLUE 710ML | Price: LKR 4.49
Name: GATORADE FRUIT PUNCH 710ML | Price: LKR 4.49
Name: GATORADE LEMON LIME 710ML | Price: LKR 4.49
Name: VITAMIN WATER ESSENTIAL 591ML | Price: LKR 3.99
Name: GATORADE ORANGE 710ML | Price: LKR 4.49
Name: VITAMIN WATER FOCUS 591ML | Price: LKR 3.99
Name: GATORADE COOL BLUE 828ML | Price: LKR 5.49
Name: GATORADE GLACIER CHERRY 710ML | Price: LKR 4.49
Name: PRIME ICE POP 500ML | Price: LKR 9.60
Name: GATORADE COOL BLUE ZERO SUGAR 828ML | Price: LKR 5.49
Name: PRIME META MOOON 500ML | Price: LKR 9.60
Name: VITAMIN WATER MULTI-V 591ML | Price: LKR 3.99
Name: GATORADE BLUECOOL ZERO SUGAR 710ML | Price: LKR 4.49
Name: VITAMIN WATER MEGA-C 591ML | Price: LKR 3.99
Name: PRIME GRAPE 500ML | Price: LKR 9.60
Name: BIO STEEL WHITE FREEZE 500ML | Price: LKR 4.39
Name: BIO STEEL GRAPE 500ML | Price: LKR 4.39
Name: BIO STEEL CHERRY LIME 500ML | Price: LKR 4.39
Name: BAI BOOST PINEAPPLE PASSIONFRUIT | Price: LKR 5.99
Name: BAI BOOST BLACK RASPBERRY 530ML | Price: LKR 5.99
Name: BODY ARMOR FRUIT PUNCH 473ML | Price: LKR 5.99
Name: BODY ARMOR ORANGE MANGO 473ML | Price: LKR 5.99
Name: BIO STEEL PEACH MANGO 500ML | Price: LKR 4.39
Name: BIO STEEL RAINBOW TWIST 500ML | Price: LKR 4.39
Name: BAI BOOST STRAWBERRY WATERMELON 530ML | Price: LKR 5.99
Name: BODY ARMOR STRAWBERRY BANANA 473ML | Price: LKR 5.99
Name: BIO STEEL MIXED BERRY 500ML | Price: LKR 4.39
Name: BIO STEEL BLUE RASPBERRY 500ML | Price: LKR 4.39
Name: PRIME ORANGE 500ML | Price: LKR 9.60
Name: PRIME BLUE RASPBERRY 500ML | Price: LKR 9.60
Name: GATORADE FRUIT PUNCH 828ML | Price: LKR 5.49
Name: GATORADE ORANGE 828ML | Price: LKR 5.49
Name: GATORADE GLACIER FREEZE 828ML | Price: LKR 5.49
Name: PRIME LEMON LIME 500ML | Price: LKR 9.60
Name: PRIME TROPICAL PUNCH 500ML | Price: LKR 9.60
Name: BIO STEEL PINK LEMONADE 500ML | Price: LKR 4.39
Name: GATORADE GLACIER CHERRY 828ML | Price: LKR 5.49
Name: GATORADE GRAPE ZERO SUGAR 828ML | Price: LKR 5.49
Name: GATORADE FIT TROPICAL MANGO 500ML | Price: LKR 4.99
Name: GATORADE FIT WATERMELON STRAWBERRY 500ML | Price: LKR 5.49
Name: VITAMIN WATER ACAI BLUEBERRY 591ML | Price: LKR 3.99
Name: GATORADE BERRY ZERO SUGAR 828ML | Price: LKR 5.49
Name: GATORADE CITRUS BERRY 828ML | Price: LKR 5.49
Name: GATORADE TROPICAL MANGO 828ML | Price: LKR 5.49
Name: GATORADE WATERMELON STRAWBERRY 828ML | Price: LKR 5.49
Name: VITAMIN WATER ZERO SUGAR SQUEEZED LEMONADE 591ml | Price: LKR 3.99
Name: VITAMIN WATER TROPICAL CITRUS 591ml | Price: LKR 3.99
Name: PRIME STRAWBERRY WATERMELON 16.9FL | Price: LKR 9.60


Category: Cocnut Water
Name: THIRSTY BUDHHA CLASSIC 490ML | Price: LKR 4.49
Name: COCOXIM ORGANIC COCONUT WATER 330ML | Price: LKR 3.79
Name: COCOXIM COCONUT WATER 330ML | Price: LKR 3.29
Name: BLUE MONKEY CLASSIC 520ML | Price: LKR 4.49
Name: THIRSTY BUDHHA PULP 490ML | Price: LKR 4.49
Name: SHINE LIME COCONUT WATER 500ML | Price: LKR 4.49
Name: T.A.S COCONUT WATER 500ml | Price: LKR 4.49


Category: SPARKLING WATER
Name: PERRIER LEMON 1L | Price: LKR 4.99
Name: ALANI COTTON CANDY SPARKLING WATER 355ml | Price: LKR 4.99
Name: ALANI PINACOLADA SPARKLING WATER 355ml | Price: LKR 4.99
Name: CELSIUS ARCTIC VIBE 355ml | Price: LKR 5.99
Name: CELSIUS GRAPEFRUIT 355ML | Price: LKR 5.99
Name: CELSIUS WILD BERRY NO SUGAR 355ml | Price: LKR 5.99
Name: THIRSTY BUDHHA WATERMELON 330ML | Price: LKR 3.59
Name: BOB ROSS THE JOY OF CALM 355ML | Price: LKR 5.98
Name: PERRIER NATURAL 1L | Price: LKR 4.99
Name: THIRSTY BUDHHA PINEAPPLE 330ML | Price: LKR 3.59
Name: SAN PELLEGRINO GLASS 750ML | Price: LKR 4.99
Name: SANPELLEGRINO PEACH 330ML | Price: LKR 2.69
Name: BUBLY BLACKBERRY 473ml | Price: LKR 3.99
Name: THIRSTY BUDHHA GRAPEFRUIT 330ML | Price: LKR 3.59
Name: JELLY BELLY ORANGE 355ML | Price: LKR 3.99
Name: JELLY BELLY VERRY BERRY 355ML | Price: LKR 3.99
Name: JELLY BELLY LEMON LIME 355ML | Price: LKR 3.99
Name: SANPELLEGRINO POMPELMO 330ML | Price: LKR 2.69
Name: ORANGINA ROUGE 330ML | Price: LKR 2.69
Name: BUBLY LIME 473ml | Price: LKR 3.99
Name: CELSIUS CUCUMBER LIME 355ML | Price: LKR 5.99
Name: CELSIUS TROPICAL VIBE 355ML | Price: LKR 5.99
Name: CELSIUS GREEN APPLE CHERRY 355ML | Price: LKR 5.99
Name: CELSIUS GRAPE RUSH 355ML | Price: LKR 5.99
Name: CELSIUS PEACH VIBE 355ML | Price: LKR 5.99
Name: CELSIUS LEMON LIME 355ML | Price: LKR 5.99
Name: CELSIUS STRAWBERRY LEMONADE 355ML | Price: LKR 5.99
Name: CELSIUS ORANGE POMEGRANATE 355ML | Price: LKR 5.99
Name: CELSIUS FUJI APPLE PEAR 355ML | Price: LKR 5.99


Category: Energy Drinks
Name: MONSTER PUNCH MANGO LOCO 473ml | Price: LKR 5.10
Name: MONSTER ULTRA GOLD 473ml | Price: LKR 5.10
Name: RED BULL SUGAR FREE 473ml | Price: LKR 7.07
Name: RED BULL SUGAR FREE 473ml | Price: LKR 7.07
Name: MONSTER 473ml | Price: LKR 5.10
Name: RED BULL 473ml | Price: LKR 7.07
Name: GHOST SOUR PATCH BLUE RASPBERRY 473ml | Price: LKR 8.99
Name: YERBA MATE REVEL BERRY | Price: LKR 4.99
Name: ZOA TROPICAL PUNCH 473ml | Price: LKR 8.69
Name: YERBA MATE BLUEPHORIA | Price: LKR 4.99
Name: YERBA MATE CRAN POM 355ML | Price: LKR 4.99
Name: MONSTER PUNCH AUSSIE LEMONADE 473ml | Price: LKR 5.10
Name: YERBA MATE LEMON ELATION | Price: LKR 4.99
Name: ZOA WHITE PEACH ZERO SUGAR 473ML | Price: LKR 8.69
Name: ZOA WILD ORANGE ZERO SUGAR 473ML | Price: LKR 8.69
Name: NITRO PEPSI DRAFT COLA | Price: LKR 5.99
Name: YERBA MATE GRAPEFRUIT GINGER 355ML | Price: LKR 4.99
Name: MONSTER PUNCH PAPILLON 473ml | Price: LKR 5.10
Name: MONSTER ULTRA FIESTA MANGO 473ml | Price: LKR 5.10
Name: ZOA LEMON LIME 473ml | Price: LKR 8.69
Name: MONSTER ULTRA ROSE 473ml | Price: LKR 5.10
Name: MOUNTAIN DEW STRAWBERRY MELON SPARK 473ml | Price: LKR 6.70
Name: GHOST WARHEADS 473ml | Price: LKR 8.99
Name: 5-HOUR ENERGY GRAPE ZERO SUGAR | Price: LKR 8.99
Name: GFUEL ENERGY DRINK DRAGON FRUIT ZERO SUGAR 473ML | Price: LKR 8.99
Name: GFUEL PEACH RINGS 473ml | Price: LKR 8.99
Name: GFUEL NINJA COTTON CANDY 473ml | Price: LKR 8.99
Name: BANG WHOLE LOTTA 473ml | Price: LKR 7.66
Name: MONSTER PUNCH PIPELINE | Price: LKR 5.10
Name: 5-HOUR REGULAR STRENGTH BERRY 57ML | Price: LKR 6.49
Name: 5-HOUR ENERGY EXTRA STRENGTH STRAWBERRY WATERMELON 57ML | Price: LKR 6.49
Name: 5-HOUR ENERGY ZERO SUGAR BERRY | Price: LKR 8.99
Name: GFUEL SCORPION STING 473ML | Price: LKR 8.99
Name: 5-HOUR ENERGY ZERO SUGAR WATERMELON | Price: LKR 8.99
Name: MOUNTAIN DEW CODE RED 473ml | Price: LKR 6.70
Name: GFUEL SAGEMODE 473ML | Price: LKR 8.99
Name: 5-HOUR ENERGY EXTRA STRENGTH SOUR APPLE 57ML | Price: LKR 6.49
Name: G FUEL SOUR CHERRY 473ML | Price: LKR 8.99
Name: GFUEL BLUE BOMBER SLUSHEE 473ml | Price: LKR 8.99
Name: RED BULL WINTER EDITION 355ml | Price: LKR 5.98
Name: YERBA MATE CLASSIC GOLD 355ML | Price: LKR 4.99
Name: BANG WYLDIN WATERMELON 473ml | Price: LKR 7.66
Name: MOUNTAIN DEW CHERRY LIME 473ml | Price: LKR 6.70
Name: GHOST SOUR PATCH REDBERRY 473ml | Price: LKR 8.99
Name: GFUEL WATERMELON LIMEADE 473ML | Price: LKR 8.99
Name: GFUEL WUMPA FRUIT 473ml | Price: LKR 8.99
Name: RED BULL SUGAR FREE 355ml | Price: LKR 5.35
Name: BANG BLUE RAZZ 473ml | Price: LKR 7.66
Name: GFUEL FAZEBERRY 473ml | Price: LKR 8.99
Name: RED BULL 250ml | Price: LKR 4.55
Name: GFUEL RAINBOW SHERBET 473ML | Price: LKR 8.99
Name: GFUEL TETRIS BLAST 473ML | Price: LKR 8.99
Name: C4 STARBURST CHERRY 473ml | Price: LKR 7.78
Name: GFUEL SOUR CHUG RUG 473ml | Price: LKR 8.99
Name: GHOST SWEDISH FISH 473ml | Price: LKR 8.99
Name: BANG COTTON CANDY 473ml | Price: LKR 7.66
Name: MONSTER PUNCH KHAOTIC 473ml | Price: LKR 5.10
Name: PEPSI NITRO VANILLA DRAFT COLA | Price: LKR 5.99
Name: RED BULL WINTER EDITION 250ml | Price: LKR 4.55
Name: GHOST CITRUS 473ml | Price: LKR 8.99
Name: RED BULL SUGAR FREE 250ml | Price: LKR 4.55
Name: GHOST ORANGE CREAM 473ml | Price: LKR 8.99
Name: MONSTER RESERVE WATERMELON 473ml | Price: LKR 5.10
Name: GHOST TROPICAL MANGO 473ml | Price: LKR 8.99
Name: RED BULL TROPICAL 250ml | Price: LKR 4.55
Name: LUCOZADE ORANGE 330ml | Price: LKR 3.58
Name: MONSTER PACIFIC PUNCH 473ml | Price: LKR 5.10
Name: RED BULL ZERO SUGAR 250ml | Price: LKR 4.55
Name: MONSTER ULTRA VIOLET 473ml | Price: LKR 5.10
Name: RED BULL WATERMELON 250ml | Price: LKR 4.55
Name: MONSTER ZERO SUGAR 473ml | Price: LKR 5.10
Name: MTN DEW OTANGE BREEZE 473ML | Price: LKR 6.70
Name: RED BULL STRAWBERRY APRICOT 250ML | Price: LKR 4.55
Name: RED BULL STRAWBERRY APRICOT 355ML | Price: LKR 5.35
Name: BEAVER BUZZ ENERGY 473ml | Price: LKR 6.49
Name: BNAG SOUR HEADS 473ml | Price: LKR 7.66
Name: BNAG RADICAL SKADATTLE 473ml | Price: LKR 7.66
Name: BNAG RAINBOW UNICORN 473ml | Price: LKR 7.66
Name: BNAG CANDY APPLE CRISP 473ml | Price: LKR 7.66
Name: BNAG GEORGIA PEACH 473ml | Price: LKR 7.66
Name: BNAG PURPLE GUAVA PEAR 473ml | Price: LKR 7.66
Name: BNAG RAGING RASPBERRY HIBISCUS 473ml | Price: LKR 7.66
Name: BNAG BLUE&YELLOW LIIMONCELLO 473ml | Price: LKR 7.66
Name: BNAG LEMON DROP 473ml | Price: LKR 7.66
Name: MONSTER ULTRA RED ZERO SUGAR 473ml | Price: LKR 5.10
Name: MONSTER RESERVE WHITE PINEAPPLE 473ml | Price: LKR 5.10
Name: MONSTER REHAB PEACH TEA 473ml | Price: LKR 5.10
Name: ZOA WILD ORANGE BLACK ADAM ZERO SUGAR 473ml | Price: LKR 8.69
Name: GFUEL HYPE SAUCE ZERO SUGAR 473ML | Price: LKR 8.99


Category: Iced Teas
Name: ARIZONA SWEET TEA 680ML | Price: LKR 2.79
Name: PURE LEAF LEMON 547ML | Price: LKR 4.29
Name: ARIZONA HALF & HALF LEMONADE 680ML | Price: LKR 2.99
Name: GOOD DRINK ICED TEA 473ML | Price: LKR 4.79
Name: SNAPPLE KIWI STRAWBERRY 473ML | Price: LKR 3.69
Name: PURE LEAF RASPBERRY 547ML | Price: LKR 4.29
Name: GOOD DRINK POMMERGRANATE 473ML | Price: LKR 4.79
Name: GOOD DRINK WHITE TEA 473ML | Price: LKR 4.78
Name: SNAPPLE ICED TEA 473ML | Price: LKR 3.69
Name: PURE LEAF MANGO HIB 547ML | Price: LKR 4.29
Name: ARIZONA RASPBERRY 680ML | Price: LKR 2.79
Name: GOOD DRINK GREEN TEA 473ML | Price: LKR 4.78
Name: GOOD DRINK PEACH TEA 473ML | Price: LKR 4.79
Name: PURE LEAF PEACH 547ML | Price: LKR 4.29
Name: PEACE TEA MANGO GREEN TEA 695ML | Price: LKR 2.79
Name: PURE LEAF GREEN TEA WITH HONEY 547ML | Price: LKR 4.29
Name: SNAPPLE BLACK CHERRY LEMONADE 591ML | Price: LKR 4.99
Name: SNAPPLE WATERMELON LEMONADE 591ML | Price: LKR 4.99
Name: SNAPPLE STRAWBERRY PINEAPPLE LEMONADE 591ML | Price: LKR 4.99


Category: Water
Name: FIJI WATER 500ML | Price: LKR 2.98
Name: FIJI WATER 1L | Price: LKR 4.99
Name: EVIAN 1.5L | Price: LKR 5.99
Name: ALKISS WATER PH8+ 500ML | Price: LKR 2.99
Name: PURE LIFE 1.5L | Price: LKR 4.00
Name: PROUD SOURCE 473ML | Price: LKR 4.18
Name: EVIAN 1L | Price: LKR 5.04
Name: EVIAN 5OO ML | Price: LKR 2.99
Name: VOSS 800ML | Price: LKR 7.18
Name: FIJI WATER 1.5L | Price: LKR 5.99
Name: AQUAFINA 591ML | Price: LKR 2.74
Name: AQUAFINA 1L | Price: LKR 4.29
Name: AQUAFINA 1.5L | Price: LKR 5.29
Name: DASANI 1.5L | Price: LKR 5.49
Name: DASANI 1L | Price: LKR 4.99
Name: DASANI 591ML | Price: LKR 2.98


Category: Glass Bottle Pop
Name: COCA COLA MEXICO 355ML | Price: LKR 4.78
Name: CABANA LEMONADE PEACH 591ML | Price: LKR 4.78
Name: CABANA LEMONADE ORIGINAL 591ML | Price: LKR 4.78
Name: GOOD DRINK ICED TEA 473ML | Price: LKR 4.79
Name: JONES BERRY LEMONADE SODA 355ML | Price: LKR 3.58
Name: BOYLAN ROOT BEER RECINETTE 355ML | Price: LKR 4.18
Name: JONES ORANGE & CREAM SODA 355ML | Price: LKR 3.58
Name: DAD'S SODA RACINETTE 355ML | Price: LKR 3.58
Name: CABANA LEMONADE TROPICAL 591ML | Price: LKR 4.78
Name: BAWLS GUARANA CHERRY SODA 296ML | Price: LKR 4.99
Name: BAWLS GUARANA ROOT BEER 296ML | Price: LKR 4.99
Name: DAD'S SODA ORANGE CREAM 355ML | Price: LKR 3.58
Name: DAD'S SODA BLUE CREAM 355ML | Price: LKR 3.58
Name: CABANA LEMONADE COCONUT PINEAPPLE 591ML | Price: LKR 4.78
Name: FANTA 355ML | Price: LKR 4.78
Name: DAD'S SODA CREAM SODA 355ML | Price: LKR 3.58
Name: GOOD DRINK POMEGRANATE TEA 473ML | Price: LKR 4.78
Name: JARRITOS STRAWBERRY 370ML | Price: LKR 4.18
Name: REED'S ORIGINAL GINGER BREW 355ML | Price: LKR 3.84
Name: GOOD DRINK WHITE TEA 473ML | Price: LKR 4.78
Name: GOOD DRINK GREEN TEA 473ML | Price: LKR 4.78
Name: GOOD DRINK PEACH TEA 473ML | Price: LKR 4.79
Name: SQUIRT 355ML | Price: LKR 3.58
Name: BUNDABERG ROOT BEER 375ML | Price: LKR 6.30
Name: JARRITOS PINEAPPLE 370ML | Price: LKR 4.18
Name: CALYPSO SOUTHERN PEACH LEMONADE 473ml | Price: LKR 4.78
Name: BUNDABERG DIET GINGER BEER 375ML | Price: LKR 6.30
Name: JARRITOS LIME 370ML | Price: LKR 4.18
Name: JARRITOS TAMARIND 370ML | Price: LKR 4.18
Name: BUNDABERG GINGER BEER 375ML | Price: LKR 6.30
Name: JARRITOS FRUIT PUNCH 370ML | Price: LKR 4.18
Name: JARRITOS MANDARIN 370ML | Price: LKR 4.18
Name: FANTA STRAWBERRY 355ML | Price: LKR 4.49
Name: 7UP 355ML | Price: LKR 4.78
Name: JONES WATERMELON SODA 355ML | Price: LKR 3.58
Name: CALYPSO OCEAN BLUE LEMONADE 473ML | Price: LKR 4.78
Name: JONES BLUE BUBBLE GUM 355ML | Price: LKR 3.58
Name: CALYPSO TRIPLE MELON LEMONADE 473ml | Price: LKR 4.78
Name: CALYPSO ORIGINAL LEMONADE 473ML | Price: LKR 4.78
Name: JARRITOS GUAVA 370ML | Price: LKR 4.18
Name: MANZANITA SOL355ML. | Price: LKR 4.99
Name: JONES SOUR MANGO MELON SODA 355ML | Price: LKR 3.58
Name: BREW DR KOMBUCHA 414ML | Price: LKR 5.70


Category: Flavoured Drinks
Name: MOGU MOGU GRAPE 320ml | Price: LKR 3.67
Name: MOGU MOGU GRAPE 1L | Price: LKR 7.54
Name: FAYGO RASPBERRY BLUEBEREEY 710ML | Price: LKR 4.18
Name: MOGU MOGU LYCHEE 1L | Price: LKR 7.54
Name: FAYGO PINEAPPLE 710ML | Price: LKR 4.18
Name: FAYGO ANANAS 710ML | Price: LKR 4.18
Name: TOKIDOKI STELLINA STAR POP COTTON CANDY | Price: LKR 5.59
Name: MOGU MOGU MANGO 1L | Price: LKR 7.54
Name: MOGU MOGU STRAWBERRY 1L | Price: LKR 7.54
Name: RAP SNACKS PINEAPPLE MANGO | Price: LKR 4.99
Name: RAP SNACKS LEMONADE SWEET TEA | Price: LKR 4.98
Name: RAP SNACKS LEMONADE FRUIT PUNCH | Price: LKR 4.98
Name: MOGU MOGU LYCHEE 320ml | Price: LKR 3.67
Name: MOGU MOGU COCONUT 1L | Price: LKR 7.54
Name: FAYGO RED POP 710ML | Price: LKR 4.18
Name: FAYGO CREAM SODA 710ML | Price: LKR 4.18
Name: MOGU MOGU MANGO 320ml | Price: LKR 3.67
Name: FAYGO FIREWORK 710ML | Price: LKR 4.18
Name: MOGU MOGU MELON 1L | Price: LKR 7.54
Name: MOGU MOGU STRAWBERRY 320ml | Price: LKR 3.67
Name: FAYGO MOON MIST 710ML | Price: LKR 4.18
Name: FAYGO COTTON CANDY 710ML | Price: LKR 4.18
Name: MOGU MOGU COCONUT 320ml | Price: LKR 3.67


Category: Aloe Vera Drinks
Name: ALOE MANGO FLAVOUR 1.5L | Price: LKR 7.78
Name: ALOE KIWI 1.5L | Price: LKR 7.78
Name: ALOE POMEGRANATE 1.5L | Price: LKR 7.78
Name: ALOE VERA GUAVA 500ML | Price: LKR 4.29
Name: ALOE VERA GRAPE 500ML | Price: LKR 4.29
Name: ALOE GUAVA FLAVOUR 1.5L | Price: LKR 7.78
Name: ALOE VERA PINEAPPLE 500ML | Price: LKR 4.29
Name: ALOE PINEAPPLE FLAVOUR 1.5L | Price: LKR 7.78


Category: Canned Foods
Name: CAMPBELLS CHICKEN NOODLE SOUP 515ml | Price: LKR 5.38
Name: CAMPBELLS CHICKEN VEGETABLE POE PIE SOUP 515ml | Price: LKR 5.38
Name: CAMPBELLS CLASSIC CHICKEN NOODLE SOUP 515ml | Price: LKR 5.38
Name: HUNTS THICK & RICH ORIGINAL PASTA SAUCE680ml | Price: LKR 5.70
Name: PRIMO THICK & ZESTY TOMATO BASIL PASTA SAUCE680ml | Price: LKR 5.70
Name: HUNTS TOMATO SAUCE FAT-FREE PASTA SAUCE680ml | Price: LKR 5.70
Name: PRIMO THICK & ZESTY ORIGINAL PASTA SAUCE680ml | Price: LKR 5.70
Name: CAMPBELLS CREAMY TOMATO SOUP SOUP 515ml | Price: LKR 5.38
Name: CAMPBELLS CHICKEN WITH RICE SOUP 515ml | Price: LKR 5.38
Name: TIM HORTONS CHICKEN RICE SOUP 540ml | Price: LKR 5.13
Name: TIM HORTONS MEDITERRANEAN LENTIL SOUP 540ml | Price: LKR 5.38
Name: CAMPBELLS BEEF SOUP 540ml | Price: LKR 5.38
Name: CAMPBELLS HEARTY VEGETABLE BEEF SOUP 515ml | Price: LKR 5.38
Name: AYLMER DICED TOMATOES 796ML | Price: LKR 5.99
Name: HUNTS THICK&RICH FOUR CHEESE 680ML | Price: LKR 5.70


Category: Cooking Sauces
Name: CLASSICO ITALIAN SAUSAGE, PEPPERS & ONIONS 650ml | Price: LKR 6.27
Name: CLASSICO FOUR CHEESE 650ml | Price: LKR 6.27
Name: CLASSICO FIRE-ROASTED TOMATO & GARLIC PASTA SAUCE 650ml | Price: LKR 6.27
Name: BULLS-EYE GUINNESS SAUCE 425ml | Price: LKR 6.27
Name: BULLS-EYE BOLD ORIGINAL SAUCE 425ml | Price: LKR 6.27
Name: CLASSICO ROASTED GARLIC & ONION PASTA SAUCE650ml | Price: LKR 6.27
Name: BULLS-EYE CHICKEN&RIB RENEGADE SAUCE 425ml | Price: LKR 6.27
Name: CLASSICO TOMATO & BASIL PASTA SAUCE 650ml | Price: LKR 6.27
Name: FRANK'S REDHOT ORIGINAL SAUCE 148ml | Price: LKR 5.70
Name: ROOSTER OYSTER SAUCE 430ml | Price: LKR 6.84
Name: HEINZ YELLO MUSTARD 375ml | Price: LKR 5.70
Name: CLASSICO SWEET BASIL MARINARA PASTA SAUCE 650ml | Price: LKR 6.27
Name: FRENCH'S CLASSIC YELLOW MUSTARD 400ml | Price: LKR 4.56
Name: VH SOYA SAUCE 380ml | Price: LKR 5.70
Name: HEINZ SWEET RELISH 375ml | Price: LKR 5.70
Name: TABASCO PEPPER SAUCE 57ml | Price: LKR 5.98
Name: HEINZ KETCHUP 375ML | Price: LKR 5.99


Category: Protein Bars
Name: RX BAR CHOCOLATE SEA SALT 52g | Price: LKR 5.03
Name: RX BAR BLUEBERRY 52g | Price: LKR 5.03
Name: CLIF BAR WHITE CHOCOLATE MACADAMIA NUT 68g | Price: LKR 3.88
Name: KIND ALMOND & COCONUT GLUTEN FREE40g | Price: LKR 3.21
Name: BUILDERS PROTEIN BAR CHOCOLATE 68g | Price: LKR 5.15
Name: QUEST COOKIES & CREAM 60g | Price: LKR 7.99
Name: CLIF BAR CRUNCHY PEANUT BUTTER 68g | Price: LKR 3.88
Name: CLIF BAR CHOCOLATE CHIP 68g | Price: LKR 3.88
Name: QUEST CHOCOLATE CHIP COOKIE DOUGH 60g | Price: LKR 7.99


